"index_no","property_address","bedrooms","bathrooms","agent_name","area_code","telephone","price","media_description","media_category_id","media_category_url","media_video_type","mls_number","property_type","building_stories","interior_size","exterior_size","agent_id","corporation_name","agent_position","org_name","org_address","org_id","org_type","org_ph_no","org_designation","prop_zone_type","prop_parking","prop_parking_space","prop_type","province_name","latitude","longitude","postcode"
162,"700 PAISLEY Road Unit# 34|Guelph, Ontario N1K1A3",3,2,"Kevin Hern",519,8371300,549900,NULL,NULL,NULL,NULL,"40437813","Row / Townhouse",2,"980.0000",NULL,1556952,NULL,"Salesperson","RE/MAX Real Estate Centre Inc Brokerage","1499 Gordon Street|Guelph, Ontario N1L1C9",85308,"Firm",8371300,NULL,NULL,"None",1,"Single Family","Ontario","43.53029599","-80.27517873","N1K1A3"
209,"82 TOWNLINE Road W|St. Catharines, Ontario L2T1P6",2,2,"TED BOLDT",905,6517394,559900,NULL,NULL,NULL,NULL,"40437883","House",1,"920.0000",NULL,1910199,NULL,"Broker of Record","BOLDT REALTY INC., BROKERAGE","211 SCOTT STREET|ST. CATHARINES, Ontario L2N1H5",283653,"Firm",3623232,NULL,NULL,"None",4,"Single Family","Ontario","43.13121826","-79.20525029","L2T1P6"
39,"20 HUNT Street|Ayr, Ontario N0B1E0",3,3,"ALICIA SNELL",866,5307737,699000,"VideoTourWebsite",2,"https://youtu.be/vTPmOM8OLIM","Youtube","40437962","House",2,"1115.0000",NULL,2004976,NULL,"Salesperson","eXp Realty, Brokerage","7-871 Victoria St. N., Unit 355A|Kitchener, Ontario N2B3S4",294394,"Firm",5307737,NULL,NULL,"Attached Garage",2,"Single Family","Ontario","43.28139507","-80.44067294","N0B1E0"
174,"46 ROSEMARY Road|Orillia, Ontario L3V3P7",3,3,"R.J. Hill",705,9550080,789000,"VideoTourWebsite",2,"https://youtu.be/KergH_yhuRM","Youtube","40438054","House",2,"1835.0000",NULL,2106297,NULL,"Salesperson","Century 21 B.J. Roth Realty Ltd. Brokerage","355 Bayfield Street, Suite B|Barrie, Ontario L4M3C3",280375,"Firm",7219111,NULL,NULL,"Attached Garage",4,"Single Family","Ontario","44.60601309","-79.44284898","L3V3P7"
208,"137 MARION Street|Shelburne, Ontario L9V3C1",3,2,"Jesse Chidwick",416,8094544,689000,NULL,NULL,NULL,NULL,"40438446","House",2,"1331.0000",NULL,2079302,NULL,"Broker","KELLER WILLIAMS REAL ESTATE ASSOCIATES","7145 West Credit Ave., Bldg 1, Ste. 201|Mississauga, Ontario L5N6J7",283279,"Firm",8128123,NULL,NULL,"Attached Garage",3,"Single Family","Ontario","44.08921289","-80.2009962","L9V3C1"
332,"38 ANNMOORE Crescent|Guelph, Ontario N1L0J1",2,3,"Cory Scott",226,3141600,929000,"VideoTourWebsite",2,"https://youriguide.com/38_annmoore_cres_guelph_on/","iGuide","40438482","Row / Townhouse",1.5,"1774.0000",NULL,2010984,NULL,"Salesperson","Trilliumwest Real Estate Brokerage Ltd","292 Stone Road West Unit 8|Guelph, Ontario N1G3C4",289697,"Firm",3141600,NULL,NULL,"Attached Garage",4,"Single Family","Ontario","43.51768721","-80.17818003","N1L0J1"
157,"53 LOT:237 GEORGE BRIER DRIVE Drive E|Paris, Ontario N3L0L3",5,4,"DEBORAH OJO",647,7052487,1200000,NULL,NULL,NULL,NULL,"40439058","House",2,"2814.0000",NULL,2102783,NULL,"Broker","RE/MAX REAL ESTATE CENTRE INC.","720 WESTMOUNT RD.|KITCHENER, Ontario N2E2M6",76775,"Firm",7410950,NULL,NULL,"Attached Garage",4,"Single Family","Ontario","43.18706047","-80.38021344","N3L0L3"
142,"3360 TRIPLE BAY Road|Port McNicoll, Ontario L0K1R0",5,2,"Kevin Ellis",705,5269366,689777,NULL,NULL,NULL,NULL,"40439427","House",1,"1200.0000",NULL,1391500,NULL,"Broker","RE/MAX Georgian Bay Realty Ltd., Brokerage (King St - Unit B)","833 King Street Unit: B|Midland, Ontario L4R4L1",294057,"Firm",5269366,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","44.76036381","-79.83487121","L0K1R0"
158,"34 BIER Crescent|New Hamburg, Ontario N3A1Y4",3,2,"REVIE JANICE WALMAN",519,8416092,699999,"VideoTourWebsite",2,"https://youriguide.com/34_bier_crescent_new_hamburg_on/","iGuide","40439428","House",NULL,"1605.0000",NULL,1564661,NULL,"Salesperson","RE/MAX TWIN CITY REALTY INC.","83 ERB ST.W.|WATERLOO, Ontario N2L6C2",76789,"Firm",8850200,NULL,NULL,"Attached Garage",3,"Single Family","Ontario","43.3893282","-80.71396251","N3A1Y4"
334,"44 FALBY Court Unit# 412|Ajax, Ontario L1S3L1",2,2,"Kate Peterson",416,4640725,489900,"VideoTourWebsite",2,"https://tours.realtortours.ca/44-Falby-Ct-412/idx","Other","40439463","Apartment",1,"1122.0000",NULL,2051059,NULL,"Salesperson","KELLER WILLIAMS REAL ESTATE ASSOCIATES (LAKESHORE","103 Lakeshore Road East|Mississauga, Ontario L5C1E2",286806,"Firm",2788866,NULL,NULL,"Underground, None",1,"Single Family","Ontario","43.84100721","-79.01713032","L1S3L1"
467,"23 ARKLOW Place|London, Ontario N5X0B8",5,4,"JUSTIN BLACK",226,7780275,949900,NULL,NULL,NULL,NULL,"40439567","House",2,"2722.0000",NULL,2060428,NULL,"Salesperson","PC275 REALTY INC.","500-120 EGLINTON AVENUE EAST|TORONTO, Ontario M4P1E2",268166,"Firm",4150275,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.03946574","-81.22132243","N5X0B8"
273,"12 PRINCIPAL Street W|Verner, Ontario P0H2M0",3,2,"NATALIE PAQUIN",705,4933219,179900,NULL,NULL,NULL,NULL,"40439918","House",2,"1200.0000",NULL,1888688,NULL,"Salesperson","Century 21 Blue Sky Region Realty Inc., Brokerage","65C Queen St|STURGEON FALLS, Ontario P2B2C7",257458,"Firm",7535000,NULL,NULL,NULL,NULL,"Single Family","Ontario","46.41132924","-80.12742829","P0H2M0"
199,"12 BAYVIEW Avenue|Wasaga Beach, Ontario L9Z2Y6",2,1,"Lisa Scott",705,6062557,659500,"VideoTourWebsite",2,"https://www.youtube.com/watch?v=L4XI8FAsaN8","Youtube","40439933","House",1.5,"1200.0000",NULL,1658787,NULL,"Salesperson","Century 21 Millennium Inc., Brokerage (Collingwood)","41 Hurontario Street|Collingwood, Ontario L9Y2L7",271039,"Firm",4455640,NULL,NULL,NULL,NULL,"Single Family","Ontario","44.47631616","-80.13852451","L9Z2Y6"
210,"6206 ELDORADO Avenue|Niagara Falls, Ontario L2H2E7",4,2,"Kate Peterson",416,4640725,599900,"VideoTourWebsite",2,"https://www.winsold.com/tour/235432","Other","40440058","House",1,"1006.0000",NULL,2051059,NULL,"Salesperson","KELLER WILLIAMS REAL ESTATE ASSOCIATES (LAKESHORE","103 Lakeshore Road East|Mississauga, Ontario L5C1E2",286806,"Firm",2788866,NULL,NULL,"Carport",6,"Single Family","Ontario","43.08396875","-79.13314453","L2H2E7"
474,"12 WARWICK Avenue|Grand Bend, Ontario N0M1T0",6,5,"JUSTIN KONIKOW",519,4739992,1749000,"VideoTourWebsite",2,"https://youtu.be/OjMnhwP7QuA","Youtube","40440125","House",2,"2791.0000",NULL,1943784,NULL,"Salesperson","PRIME REAL ESTATE BROKERAGE","302-200 VILLAGEWALK BOULEVARD|LONDON, Ontario N5X0A6",276302,"Firm",4739992,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.31410548","-81.75872333","N0M1T0"
193,"882 TREMAINE Avenue|Listowel, Ontario N4W3G9",4,2,"Barry Pettitt",519,2213154,429000,NULL,NULL,NULL,NULL,"40440247","House",2,"1486.0000",NULL,2159807,NULL,"Salesperson","MAKEY REAL ESTATE INC.","15 MCGILL CRESCENT|CAMBRIDGE, Ontario N1T1Y5",286062,"Firm",6034920,NULL,NULL,NULL,NULL,"Single Family","Ontario","43.72158514","-80.94743058","N4W3G9"
319,"254 MUSKY Bay|Port Severn, Ontario L0K1S0",3,2,"Mark Faris",705,7978485,1049000,"AlternateFeatureSheetWebsite",1,"https://faristeam.ca/listings/254-musky-bay-port-severn-real-estate",NULL,"40440263","House",1,"1182.0000",NULL,1682681,NULL,"Broker","Faris Team Real Estate Brokerage","443 Bayview Drive|Barrie, Ontario L4N8Y2",276507,"Firm",7978485,NULL,NULL,NULL,NULL,"Single Family","Ontario","44.81353825","-79.77591272","L0K1S0"
212,"96 GROVES Drive|Stirling, Ontario K0K3E0",3,2,"Lorraine Kuschmierz",613,8857653,750000,"VideoTourWebsite",2,"https://youtu.be/Adn-kfy6F1s","Youtube","40440306","House",1,"1754.0000",NULL,1500174,NULL,"Salesperson","Royal LePage ProAlliance Realty, Brokerage","357 B Front Street|Belleville, Ontario K8N2Z9",286253,"Firm",9666060,NULL,NULL,"Attached Garage",12,"Single Family","Ontario","44.24654354","-77.55254336","K0K3E0"
274,"613 BEAR MOUNTAIN Road|Chisholm, Ontario P0H1Z0",NULL,NULL,"STEVE KOTAN",705,4929888,239000,NULL,NULL,NULL,NULL,"40440333",NULL,NULL,NULL,NULL,1402035,NULL,"Salesperson","Royal LePage Northern Life Realty, Brokerage","117 Chippewa Street West|NORTH BAY, Ontario P1B6G3",49453,"Firm",4722980,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","46.0259565","-79.21708123","P0H1Z0"
119,"22701 ADELAIDE Road Unit# LOT 33|Mount Brydges, Ontario N0L1W0",4,3,"PHIL PATTYN",519,4334331,899900,NULL,NULL,NULL,NULL,"40441814","House",2,"2452.0000",NULL,1920586,NULL,"Salesperson","SUTTON GROUP - SELECT REALTY INC., BROKERAGE","250 WHARNCLIFFE ROAD NORTH|LONDON, Ontario N6H2B8",47312,"Firm",4334331,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","42.91310114","-81.5044984","N0L1W0"
196,"11 CARSON Court|Peterborough, Ontario K9K2R1",3,4,"BILL SMERHY",705,7682178,979900,"VideoTourWebsite",2,"https://youriguide.com/11_carson_ct_peterborough_on/","iGuide","40440335","House",NULL,"1596.1300",NULL,1453366,NULL,"Broker","Royal Lepage ProAlliance Realty Brokerage","885 Clonsilla Ave|Peterborough, Ontario K9J5Y2",293819,"Firm",7433636,NULL,NULL,"Attached Garage",5,"Single Family","Ontario","44.30152584","-78.36606944","K9K2R1"
338,"5 ALEXANDER Street|Lion's Head, Ontario N0H1W0",4,2,"CHRIS AMYOT",519,6498081,535000,"VideoTourWebsite",2,"https://www.youtube.com/watch?v=HVBWSDjJrkk","Youtube","40440439","House",1,"1120.0000",NULL,2069796,NULL,"Salesperson","ROYAL LEPAGE RCR REALTY Brokerage (Wiarton)","588 BERFORD STREET|WIARTON, Ontario N0H2T0",171739,"Firm",5345413,NULL,NULL,"Detached Garage",6,"Single Family","Ontario","44.98499692","-81.25482759","N0H1W0"
281,"22 CHERYL Avenue|Hamilton, Ontario L8V1Y2",5,3,"Ash Alles",647,8288510,750000,NULL,NULL,NULL,NULL,"40440481","House",1.5,"1214.0000",NULL,1969305,NULL,"Salesperson","Sutton Group - Summit Realty Inc., Brokerage","33 Pearl St - Unit 300|Mississauga, Ontario L5M1X1",205039,"Firm",8979555,NULL,NULL,NULL,NULL,"Single Family","Ontario","43.22873156","-79.84718569","L8V1Y2"
176,"122 FRINI Court|Woodbridge, Ontario L4H2V6",4,4,"Mark Faris",705,7978485,1988800,"AlternateFeatureSheetWebsite",1,"https://faristeam.ca/listings/122-frini-court-woodbridge-real-estate",NULL,"40440483","House",2,"3512.0000",NULL,1682681,NULL,"Broker","Faris Team Real Estate Brokerage","443 Bayview Drive|Barrie, Ontario L4N8Y2",276507,"Firm",7978485,NULL,NULL,"Attached Garage",9,"Single Family","Ontario","43.81312118","-79.60565487","L4H2V6"
275,"135 SANDY FALLS Road|Sturgeon Falls, Ontario P2B3M7",NULL,NULL,"HOLLY GUPPY",705,4719991,650000,"VideoTourWebsite",2,"https://youtu.be/MCYMg5DvYfo","Youtube","40440508",NULL,NULL,NULL,NULL,2190894,NULL,"Salesperson","Royal LePage Northern Life Realty, Brokerage","117 Chippewa Street West|NORTH BAY, Ontario P1B6G3",49453,"Firm",4722980,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","46.3774795","-79.86346883","P2B3M7"
151,"171B ROSE Street|Barrie, Ontario L4M2T8",4,2,"Mark Faris",705,7978485,674900,"AlternateFeatureSheetWebsite",1,"https://faristeam.ca/listings/171b-rose-street-barrie-real-estate",NULL,"40440536","House",NULL,"1127.0000",NULL,1682681,NULL,"Broker","Faris Team Real Estate Brokerage","443 Bayview Drive|Barrie, Ontario L4N8Y2",276507,"Firm",7978485,NULL,NULL,NULL,NULL,"Single Family","Ontario","44.40566395","-79.68290821","L4M2T8"
117,"82 SPEIGHT Court|London, Ontario N5V3J3",3,1,"KATHRYN MACHAY",519,8510463,534900,NULL,NULL,NULL,NULL,"40440627","House",NULL,"975.0000",NULL,1815498,NULL,"Salesperson","CENTURY 21 FIRST CANADIAN CORP., BROKERAGE","420 YORK STREET|LONDON, Ontario N6B1R1",47128,"Firm",6733390,NULL,NULL,"Detached Garage",NULL,"Single Family","Ontario","43.00602321","-81.16203249","N5V3J3"
265,"555 CHABLIS Drive Unit# 5|Waterloo, Ontario N2T0A5",3,3,"PAUL ALLAN",519,5704447,700000,"VideoTourWebsite",2,"https://youriguide.com/5_555_chablis_dr_waterloo_on/","iGuide","40440708","Row / Townhouse",2,"1383.0000",NULL,1563432,NULL,"Salesperson","KELLER WILLIAMS INNOVATION REALTY","640 RIVERBEND DR.|KITCHENER, Ontario N2K3S2",86262,"Firm",5704447,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.44941502","-80.57393041","N2T0A5"
282,"46 TRAILBANK Gardens|Hamilton, Ontario L0R2H7",4,4,"Manish Patel",416,8191666,1559000,"VideoTourWebsite",2,"https://mediatours.ca/property/46-trailbank-gardens-hamilton/","Other","40440898","House",2,"2814.0000",NULL,2097829,NULL,"Broker","TFN Realty Inc., Brokerage","71 Villarboit Cres - Unit 2|Vaughan, Ontario L4K2K2",283510,"Firm",7890288,NULL,NULL,"Attached Garage",4,"Single Family","Ontario","43.34066113","-79.87422396","L0R2H7"
146,"177 JULIA Drive|Welland, Ontario L3C0E7",4,4,"TANYA PETTI",905,3211897,1480800,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=LkqqnWM8vKi","Matterport","40440912","House",2,"2353.0000",NULL,2147611,NULL,"Salesperson","RE/MAX NIAGARA REALTY LTD, BROKERAGE","5627 MAIN ST|NIAGARA FALLS, Ontario L2G5Z3",75310,"Firm",3569600,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","42.98410488","-79.28851435","L3C0E7"
61,"1127 HOMEWOOD Drive|Burlington, Ontario L7P2M3",3,2,"Mira Moussa",905,9976000,899999,"VideoTourWebsite",2,"https://player.vimeo.com/video/837318813?h=5c5c3120b1","Vimeo","40441156","House",2,"1500.0000",NULL,1997823,NULL,"Salesperson","Cloud Realty Inc.","3180 Ridgeway Dr - Unit 36C|Mississauga, Ontario L5L5S7",276758,"Firm",9976000,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.35142275","-79.8117345","L7P2M3"
289,"5 OLD HAMILTON Road Unit# 8|Port Dover, Ontario N0A1N7",3,4,"CINDY PICHETTE",519,7181428,789000,NULL,NULL,NULL,NULL,"40441187","Row / Townhouse",1.5,"1437.0000",NULL,1908114,NULL,"Broker of Record","GOLD COAST REAL ESTATE LTD. BROKERAGE","206 ST. GEORGE ST, BOX 1146|PORT DOVER, Ontario N0A1N0",275393,"Firm",7181428,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","42.78704095","-80.19615589","N0A1N7"
248,"24 DAVIS Drive|Caledon, Ontario L7K0C6",4,2,"Lydia Robertson",647,4493734,999999,"VideoTourWebsite",2,"https://listings.airunlimitedcorp.com/sites/drajjez/unbranded","Other","40441238","House",1,"1256.0000",NULL,2092646,NULL,"Salesperson","CENTURY 21 MILLENNIUM INC.","181 Queen Street E.|Brampton, Ontario L6W2B3",286928,"Firm",4508300,NULL,NULL,"Attached Garage",8,"Single Family","Ontario","43.85632047","-80.06861458","L7K0C6"
211,"318 CLARENCE Street|Port Colborne, Ontario L3K3G8",2,1,"NICKI LUMSDEN",289,9689529,364900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=1RgoJ4RrJCm&","Matterport","40441261","House",2,"941.0000",NULL,1940626,NULL,"Broker","RE/MAX NIAGARA REALTY LTD.","261 MARTINDALE ROAD UNIT 12A|ST. CATHARINES, Ontario L2W1A2",283840,"Firm",6879600,NULL,NULL,"Detached Garage",NULL,"Single Family","Ontario","42.88589837","-79.26170982","L3K3G8"
534,"27-1/2 WASHINGTON Street|Norwich, Ontario N0J1P0",3,2,"Aleisha Penny",519,5338448,585000,NULL,NULL,NULL,NULL,"40441295","House",1,"1178.0000",NULL,1397051,NULL,"Broker","Re/Max a-b Realty Ltd Brokerage","463 DUNDAS STREET|WOODSTOCK, Ontario N4S1C2",111804,"Firm",5367535,NULL,NULL,NULL,NULL,"Single Family","Ontario","42.99117056","-80.60023358","N0J1P0"
335,"5149 BROCKWORTH Drive|Mississauga, Ontario L5V1S1",5,6,"Matthew Violo",416,9943727,1800000,"VideoTourWebsite",2,"https://tour.shutterhouse.ca/5149brockworthdrive","Other","40441328","House",2,"3250.0000",NULL,2155771,NULL,"Salesperson","KELLER WILLIAMS REAL ESTATE ASSOCIATES","7145 West Credit Ave., Bldg 1, Ste. 201|Mississauga, Ontario L5N6J7",283279,"Firm",8128123,NULL,NULL,"Attached Garage",5,"Single Family","Ontario","43.58277733","-79.68679355","L5V1S1"
339,"PT PARK LOT 3 BEAU LANE Lane|Eugenia, Ontario N0C1E0",NULL,NULL,"RUTHANNE RISK",519,3736499,359000,NULL,NULL,NULL,NULL,"40441334",NULL,NULL,NULL,NULL,1561344,NULL,"Salesperson","ROYAL LEPAGE RCR REALTY Brokerage (Flesherton)","20 TORONTO ROAD|FLESHERTON, Ontario N0C1E0",55753,"Firm",9242950,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","44.30942955","-80.51289505","N0C1E0"
344,"156 RIVERVIEW Street|Oakville, Ontario L6L5S4",3,3,"Anita Sullivan",905,4664900,1477000,"AlternateFeatureSheetWebsite",1,"https://sullivanrealestate.ca/property/dream-home-on-ravine-156-riverview-street/",NULL,"40441343","House",2,"1534.0000",NULL,1887152,NULL,"Broker","Royal LePage Real Estate Services Ltd., Brokerage","251 North Service Rd W|Oakville, Ontario L6M3E7",47632,"Firm",3383737,NULL,NULL,"Attached Garage",2,"Single Family","Ontario","43.38550253","-79.72159745","L6L5S4"
385,"44 KILBIRNIE Court|Kitchener, Ontario N2R1B8",3,4,"LYNNE MACDONALD",519,8887110,1200000,"VideoTourWebsite",2,"https://youriguide.com/44_kilbirnie_ct_kitchener_on/","iGuide","40441374","House",2,"2012.0000",NULL,1950017,NULL,"Salesperson","RE/MAX SOLID GOLD REALTY (II) LTD.","180 WEBER ST. S.|WATERLOO, Ontario N2J2B2",76831,"Firm",8887110,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.38865108","-80.45820268","N2R1B8"
163,"10382 #25 REGIONAL Road|Halton Hills, Ontario L9T2X7",4,2,"Rob McKichan",647,8928439,1379000,"VideoTourWebsite",2,"https://www.houssmax.ca/vtournb/c1357308","Other","40441392","House",NULL,"1474.0000",NULL,1829391,NULL,"Broker","RE/MAX Escarpment Realty Inc., Brokerage","1320 Cornwall Rd - Unit 103B|Oakville, Ontario L6J7W5",291557,"Firm",8427677,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.56741391","-79.95871583","L9T2X7"
320,"58 SWITZER Street|New Lowell, Ontario L0M1N0",2,1,"Dianna Harper",905,7577653,599900,NULL,NULL,NULL,NULL,"40441428","House",1,"1000.0000",NULL,2169043,NULL,"Broker","Sutton Group Incentive Realty Inc. Brokerage","241 Minet's Point Road|Barrie, Ontario L4N4C4",85999,"Firm",7391300,NULL,NULL,"Detached Garage",12,"Single Family","Ontario","44.36312264","-79.98139142","L0M1N0"
40,"383 DEER RIDGE Drive|Kitchener, Ontario N2P2S6",5,4,"EMMA JIE YU",519,7229518,1895000,"VideoTourWebsite",2,"https://youriguide.com/r5nuo_383_deer_ridge_dr_kitchener_on/","iGuide","40441456","House",2,"3183.0000",NULL,1885878,NULL,"Broker","Engel & Volkers Waterloo Region","80 King Street South, Suite 105|Waterloo, Ontario N2J1P5",291440,"Firm",8000080,NULL,NULL,"Attached Garage",6,"Single Family","Ontario","43.403153","-80.418392","N2P2S6"
386,"206 GREEN VALLEY Drive Unit# 37|Kitchener, Ontario N2P1G9",3,2,"DAWN S. PEACE",519,8850200,499900,NULL,NULL,NULL,NULL,"40441494","Row / Townhouse",2,"1187.0000",NULL,1564314,NULL,"Salesperson","RE/MAX TWIN CITY REALTY INC., BROKERAGE","83 ERB STREET W, SUITE B|WATERLOO, Ontario N2L6C2",290168,"Firm",8850200,NULL,NULL,"Visitor Parking",NULL,"Single Family","Ontario","43.39572592","-80.42587407","N2P1G9"
284,"1453 FORD Drive|Cavan-Monaghan, Ontario L0A1C0",5,4,"KELLY SQUIRES",905,4352160,1299900,NULL,NULL,NULL,NULL,"40441509","House",2,"2590.0000",NULL,2138645,NULL,"Broker of Record","The Nook Realty Inc.","185 Church St.|Bowmanville, Ontario L1C1T8",290731,"Firm",4198833,NULL,NULL,"Attached Garage",8,"Single Family","Ontario","44.1920606","-78.47865336","L0A1C0"
200,"22 BUCKVALE Drive|Sprucedale, Ontario P0A1Y0",NULL,NULL,"Sue Burke",705,7886389,549000,NULL,NULL,NULL,NULL,"40441529",NULL,NULL,NULL,NULL,1400174,NULL,"Salesperson","Royal Lepage Lakes Of Muskoka Realty, Brokerage, Huntsville -Centre Street","395 CENTRE STREET NORTH, SUITE 100|HUNTSVILLE, Ontario P1H2P5",49028,"Firm",7899677,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","45.43117648","-79.4088401","P0A1Y0"
45,"3500 SOUTH MILLWAY Unit# 52|Mississauga, Ontario L5L3T8",3,0,"Michele Dunlop",416,4343391,790000,"VideoTourWebsite",2,"https://drive.google.com/file/d/1ddTKXTceg19yUiJcJWfce18zCOXIfUmA/view","Other","40441565","Row / Townhouse",2,"1269.0000",NULL,2178345,NULL,"Broker","KELLER WILLIAMS REAL ESTATE ASSOCIATES","7145 West Credit Ave., Bldg 1, Ste. 201|Mississauga, Ontario L5N6J7",283279,"Firm",8128123,NULL,NULL,"Attached Garage",3,"Single Family","Ontario","43.54643423","-79.68061546","L5L3T8"
276,"856 VIMY Street|North Bay, Ontario P1B5B5",4,2,"JOHN SYMONS",705,9780005,469000,"VideoTourWebsite",2,"https://youtu.be/ai0Qw4dFlNo","Youtube","40441569","House",1,"1100.0000",NULL,2069005,NULL,"Salesperson","Royal LePage Northern Life Realty, Brokerage","117 Chippewa Street West|NORTH BAY, Ontario P1B6G3",49453,"Firm",4722980,NULL,NULL,"Carport",NULL,"Single Family","Ontario","46.3243512","-79.47242983","P1B5B5"
348,"448 BOXWOOD Street|Kingston, Ontario K7M9C4",4,2,"Jason Clarke",613,9857653,624900,"VideoTourWebsite",2,"https://youriguide.com/448_boxwood_st_kingston_on/","iGuide","40441619","House",1,"1317.7700",NULL,2079953,NULL,"Salesperson","RE/MAX Finest Realty Inc., Brokerage","103-654 Norris Court|Kingston, Ontario K7P2R9",294772,"Firm",9857653,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","44.23896542","-76.58733535","K7M9C4"
288,"417 HIGHWAY 520 Highway|Burk's Falls, Ontario P0A1C0",NULL,NULL,"Trevor Docherty",705,7875060,1850000,NULL,NULL,NULL,NULL,"40441645",NULL,NULL,NULL,NULL,1400273,NULL,"Broker of Record","Sutton Group Muskoka Realty Inc., Brokerage, Huntsville","9 CHAFFEY STREET|HUNTSVILLE, Ontario P1H1H4",48983,"Firm",7881200,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","45.60813211","-79.44373445","P0A1C0"
118,"461 BRIARHILL Avenue|London, Ontario N5Y1P3",4,2,"ERIN HUANG",519,8573393,648000,NULL,NULL,NULL,NULL,"40441658","House",1,"1110.2700",NULL,2031123,NULL,"Salesperson","ROYAL LEPAGE TRILAND REALTY, BROKERAGE","103A-240 WATERLOO STREET|LONDON, Ontario N6B2N4",47291,"Firm",6729880,NULL,NULL,"Detached Garage",NULL,"Single Family","Ontario","43.02554449","-81.2290153","N5Y1P3"
255,"2 SOUTH FRONT Street Unit# 402|Belleville, Ontario K8N5K7",2,2,"Patricia Guernsey",613,9666060,695900,NULL,NULL,NULL,NULL,"40441683","Apartment",1,"1460.0000",NULL,1433780,NULL,"Salesperson","Royal LePage ProAlliance Realty, Brokerage","357 B Front Street|Belleville, Ontario K8N2Z9",286253,"Firm",9666060,NULL,NULL,"Underground",NULL,"Single Family","Ontario","44.15545328","-77.37786054","K8N5K7"
341,"4744 BATH Road|Bath, Ontario K0H1G0",7,5,"Adam Koven",613,5390000,2285000,"VideoTourWebsite",2,"https://youtu.be/mQoQpxje2D4","Youtube","40441691","House",2,"3374.0000",NULL,1966778,NULL,"Broker","Royal LePage ProAlliance Realty, Brokerage","80 Queen St, Unit B|Kingston, Ontario K7K6W7",292971,"Firm",5444141,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","44.21301224","-76.67467791","K0H1G0"
213,"929 COLBORNE Street|London, Ontario N6A4A3",3,3,"DWAYNE SWAN",519,6733390,799900,"VideoTourWebsite",2,"https://youriguide.com/929_colborne_st_london_on/","iGuide","40441731","House",2.5,"1400.0000",NULL,1386643,NULL,"Broker","CENTURY 21 FIRST CANADIAN CORP., BROKERAGE","420 YORK STREET|LONDON, Ontario N6B1R1",47128,"Firm",6733390,NULL,NULL,NULL,NULL,"Single Family","Ontario","43.00355596","-81.24882828","N6A4A3"
153,"1132 BRIDLEWOOD Trail|Oakville, Ontario L6M2L2",3,3,"Sandy Sun",416,8236913,1390000,"VideoTourWebsite",2,"https://www.winsold.com/tour/234093","Other","40441738","House",2,"1697.0000",NULL,2050952,NULL,"Salesperson","ROYAL LEPAGE REAL ESTATE SERVICES LTD.(PP)","5055 Plantation Place Unit B|Mississauga, Ontario L5M6J3",283259,"Firm",8281122,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.42801628","-79.72799622","L6M2L2"
476,"47 CHATHAM Street|Port Burwell, Ontario N0J1T0",NULL,NULL,"PAUL MERRITT",519,6671800,234900,"VideoTourWebsite",2,"https://youtu.be/qwnzRKjO6J0","Youtube","40441755",NULL,NULL,NULL,NULL,1785198,NULL,"Salesperson","RE/MAX CENTRE CITY REALTY INC., BROKERAGE","675 ADELAIDE STREET NORTH|LONDON, Ontario N5Y2L4",47253,"Firm",6671800,NULL,NULL,NULL,NULL,"Vacant Land","Ontario","42.65157485","-80.81027549","N0J1T0"
201,"540 HAMILTON LAKE Road|South River, Ontario P0A1X0",3,2,"William Coombs",705,4758170,375000,NULL,NULL,NULL,NULL,"40441773","House",1,"1050.0000",NULL,1400357,NULL,"Salesperson","Royal Lepage Lakes Of Muskoka Realty, Brokerage, Sundridge","52 ONTARIO STREET, PO BOX 1008|SUNDRIDGE, Ontario P0A1Z0",49054,"Firm",3842220,NULL,NULL,NULL,NULL,"Single Family","Ontario","45.89174712","-79.44021825","P0A1X0"
